4520,4800,0
4520,4840,0
4520,4880,0
4520,4920,0
4520,4960,0
4480,4800,0
4440,4800,0
4560,4800,0
4600,4800,0
4600,4760,0
4400,4760,0
4400,4800,0
4480,4840,0
4480,4880,0
4480,4920,0
4480,4960,0
4480,5000,0
4480,5040,0
4480,5120,0
4480,5200,0
4480,5160,0
4480,5240,0
4480,5280,0
4480,5320,0
4480,5360,0
4480,5480,0
4480,5400,0
4480,5440,0
4480,5520,0
4520,5040,0
4520,5080,0
4520,5120,0
4520,5160,0
4520,5200,0
4520,5240,0
4520,5280,0
4520,5320,0
4520,5400,0
4520,5360,0
4520,5440,0
4520,5480,0
4520,5520,0
4520,5560,0
4800,4680,0
4800,4720,0
4840,4720,0
4960,4720,0
4920,4720,0
4880,4720,0
5000,4680,0
5000,4720,0
4880,4760,0
4920,4760,0
4880,4800,0
4920,4800,0
4880,4840,0
4920,4880,0
4920,4840,0
4920,4920,0
4880,4920,0
4880,4960,0
4920,5000,0
4920,5040,0
4920,5080,0
5200,4840,0
5240,4840,0
5280,4840,0
5360,4840,0
5320,4840,0
5160,4800,0
5160,4840,0
5360,4800,0
5240,4880,0
5280,4880,0
5280,4960,0
5280,4920,0
5280,5000,0
5240,4960,0
5240,5000,0
5280,5080,0
5280,5040,0
5280,5160,0
5280,5120,0
5240,5120,0
4200,4680,0
4240,4680,0
4160,4680,0
4280,4640,0
4120,4680,0
4080,4680,0
4000,4680,0
3960,4680,0
3920,4680,0
3880,4640,0
4040,4680,0
4040,4720,0
4080,4720,0
4120,4720,0
4080,4760,0
4080,4800,0
4080,4840,0
4080,4880,0
4080,4920,0
4080,5000,0
4080,4960,0
4080,5040,0
4080,5080,0
4080,5120,0
4080,5160,0
4080,5200,0
4080,5240,0
4080,5280,0
4080,5320,0
4080,5360,0
4080,5400,0
4080,5440,0
4080,5480,0
4080,5520,0
3920,4640,8
3960,4640,8
4000,4640,8
4040,4640,8
4080,4640,8
4120,4640,8
4160,4640,8
4200,4640,8
4240,4640,8
4440,4760,8
4480,4760,8
4520,4760,8
4560,4760,8
4840,4680,8
4880,4680,8
4920,4680,8
4960,4680,8
5200,4800,8
5240,4800,8
5280,4800,8
5320,4800,8
4840,4480,5
4880,4440,5
4920,4400,5
4560,4560,5
4520,4520,5
4480,4480,5
4000,4200,5
4040,4160,5
4080,4120,5
4120,4160,5
4160,4200,5
4080,4200,5
4080,4160,5
4080,4240,5
4080,4280,5
4080,4320,5
3920,4280,0
4240,4280,0
3880,4280,0
4280,4280,0
3880,4240,8
4240,4240,8
4280,4240,8
3920,4240,8
5280,4520,2
5200,4440,5
5320,4400,5
4920,4200,5
4880,4240,5
4920,4280,5
4960,4320,5
4960,4360,5
5240,4400,5
5280,4400,5
5200,4520,5
5200,4480,5
5240,4560,5
5240,4600,5
5200,4640,5
4800,4480,5
4160,4360,5
4080,4360,5
4120,4360,5
4520,4320,5
4560,4280,5
4600,4240,5
4080,3840,4
