5560,5240,5
7200,5320,5
6880,5520,5
6600,5360,5
6000,5240,5
4600,5400,3
5440,5400,3
4800,5400,16
4840,5400,16
4440,5400,16
4640,5400,16
4760,5400,16
4880,5400,16
4320,5440,0
4400,5440,0
4440,5440,0
4600,5440,0
4680,5440,0
4720,5440,0
4640,5440,0
4840,5440,0
4880,5440,0
4960,5440,0
4920,5440,0
4800,5440,0
4760,5440,0
4560,5440,0
4480,5440,0
5000,4880,2
5000,5200,0
5000,5240,0
5000,5280,0
5000,5320,0
5000,5360,0
5000,5400,0
5000,5440,0
5040,5440,0
5080,5440,0
5120,5440,0
5160,5440,0
5200,5440,0
5240,5440,0
5280,5440,0
5360,5440,0
5320,5440,0
5400,5440,0
5440,5440,0
5480,5440,0
5520,5440,0
5560,5440,0
5600,5440,0
5640,5440,0
5680,5440,0
5720,5440,0
5760,5440,0
5800,5440,0
5840,5440,0
5880,5440,0
5920,5440,0
6000,5440,0
5960,5440,0
6080,5440,0
6040,5440,0
6120,5440,0
6160,5440,0
6200,5440,0
6240,5440,0
6280,5440,0
6320,5440,0
6360,5440,0
6400,5440,0
5680,5400,0
5680,5360,0
6000,5400,0
6280,5400,0
5280,5400,0
5400,5400,0
5360,5400,16
5120,5400,16
5160,5400,16
5760,5400,16
5800,5400,16
6080,5400,16
6120,5400,16
6400,5400,16
6360,5400,16
6400,5480,0
6440,5480,0
6440,5520,0
6480,5520,0
6480,5560,0
6520,5560,0
6520,5600,0
6560,5600,0
6480,5600,0
6440,5600,0
6440,5560,0
6400,5520,0
6360,5480,0
6360,5520,0
6360,5560,0
6360,5600,0
6400,5560,0
6400,5600,0
6400,5640,0
6360,5640,0
6440,5640,0
6480,5640,0
6520,5640,0
6560,5640,0
6600,5640,0
6440,5440,0
6480,5480,0
6520,5520,0
6640,5640,0
6680,5640,0
6720,5640,0
6360,5680,0
6400,5680,0
6360,5720,0
6400,5720,0
6360,5760,0
6360,5800,0
6360,5840,0
6360,5880,0
6360,5920,0
6360,5960,0
6360,6000,0
6360,6040,0
6400,5760,0
6400,5800,0
6400,5840,0
6400,5920,0
6400,5960,0
6400,6000,0
6400,6040,0
6320,5640,0
6280,5640,0
6320,5600,0
6320,5480,0
6280,5480,0
6320,5520,0
6640,5600,16
6760,5640,0
6800,5640,0
6840,5640,0
6920,5640,0
6960,5640,0
6880,5640,0
7000,5640,0
7080,5640,0
7040,5640,0
7120,5640,0
7160,5640,0
7160,5600,0
7200,5560,0
7120,5600,0
7160,5560,0
7200,5520,0
7240,5480,0
7280,5440,0
7280,5480,0
7240,5520,0
7320,5440,0
7320,5400,0
7360,5360,0
7360,5320,0
7400,5280,0
7400,5240,0
7400,5160,0
7400,5120,0
7400,5200,0
7440,5120,0
7440,5080,0
7440,5000,0
7440,4960,0
7440,5040,0
7480,4960,0
7520,4920,0
7520,4960,0
7400,5360,0
7400,5320,0
7400,5400,0
7360,5400,0
7440,5200,0
7440,5160,0
7440,5240,0
7440,5320,0
7440,5280,0
7440,5360,0
7440,5400,0
7360,5440,0
7360,5480,0
7320,5480,0
7280,5520,0
7240,5560,0
7200,5600,0
7200,5640,0
7240,5600,0
7240,5640,0
7280,5560,0
7280,5600,0
7280,5640,0
7320,5520,0
7320,5560,0
7320,5600,0
7320,5640,0
7360,5520,0
7360,5560,0
7360,5600,0
7360,5640,0
7400,5480,0
7400,5440,0
7440,5440,0
7440,5480,0
7400,5520,0
7440,5520,0
7400,5560,0
7440,5560,0
7400,5600,0
7440,5600,0
7400,5640,0
7440,5640,0
7360,5680,0
7320,5680,0
7320,5720,0
7360,5720,0
7320,5760,0
7360,5800,0
7320,5800,0
7360,5840,0
7320,5880,0
7360,5920,0
7320,5960,0
7320,5920,0
7360,5960,0
7360,6000,0
7320,6040,0
7360,6040,0
7360,6080,0
6400,6080,0
7040,5440,6
6280,5200,5
7000,5600,16
7240,5440,16
7320,5360,16
7400,5080,16
7480,4920,4
