5160,5560,0
6320,5360,5
5960,5400,5
6040,5560,16
6120,5560,16
6240,5560,16
5920,5560,16
5720,5560,16
5520,5560,16
5480,5560,16
5240,5560,16
7400,5600,0
7360,5600,0
7320,5600,0
7280,5600,0
7240,5600,0
7120,5600,0
7200,5600,0
7160,5600,0
7080,5600,0
7040,5600,0
7000,5600,0
6960,5600,0
6920,5600,0
6880,5600,0
6840,5520,0
6840,5360,0
6840,5400,0
6840,5440,0
6840,5480,0
6840,5560,0
6840,5600,0
6800,5600,0
6760,5600,0
6720,5600,0
6680,5600,0
6640,5600,0
6600,5600,0
6520,5600,0
6560,5600,0
6480,5600,0
6440,5600,0
6400,5600,0
6360,5600,0
6320,5440,0
6320,5480,0
6320,5520,0
6320,5600,0
6320,5560,0
6280,5600,0
6240,5600,0
6200,5600,0
6120,5600,0
6160,5600,0
6040,5600,0
5960,5480,0
6080,5600,0
6000,5600,0
5960,5520,0
5960,5560,0
5960,5600,0
5920,5600,0
5880,5600,0
5840,5600,0
5760,5600,0
5800,5600,0
5720,5600,0
5680,5600,0
5640,5600,0
5600,5600,0
5560,5600,0
5520,5600,0
5480,5600,0
5440,5600,0
5400,5600,0
5360,5600,0
5320,5600,0
5280,5600,0
5240,5600,0
5200,5600,0
7440,5600,0
7480,5600,0
7520,5600,0
7560,5600,0
7560,5640,0
7600,5640,0
7640,5640,0
7680,5640,0
7720,5640,0
7760,5640,0
7800,5640,0
7840,5640,0
7880,5640,0
7920,5640,0
7960,5640,0
8000,5640,0
8040,5640,0
8080,5640,0
8120,5640,0
8160,5640,0
8160,5600,0
8200,5600,0
8280,5600,0
8240,5600,0
8320,5600,0
8360,5600,0
8400,5600,0
8440,5600,0
8360,5560,16
8240,5560,16
6520,5560,16
6800,5560,16
6760,5560,16
6360,5560,16
7840,5480,5
7760,5480,5
7920,5480,5
8000,5480,5
8440,5640,0
8440,5680,0
8440,5720,0
8440,5760,0
8480,5760,0
8560,5760,0
8520,5760,0
8600,5760,0
8640,5760,0
8680,5760,0
8720,5760,0
8760,5760,0
8800,5760,0
8880,5760,0
8840,5760,0
8920,5760,0
8960,5760,0
9000,5760,0
9040,5760,0
9080,5760,0
9120,5760,0
9160,5760,0
9200,5760,0
9240,5760,0
9280,5760,0
9320,5760,0
9360,5760,0
9360,5720,0
9360,5680,0
9360,5560,0
9360,5640,0
9360,5600,0
9400,5560,0
9440,5560,0
9480,5560,0
9520,5560,0
9560,5560,0
9400,5520,16
9520,5520,16
9480,5400,4
8640,5560,5
8720,5560,5
8840,5560,5
8920,5560,5
9040,5560,5
9120,5560,5
9200,5360,17
9160,5360,17
9120,5360,17
9080,5360,17
5880,5200,17
5840,5200,17
5800,5200,17
8680,5720,19
8920,5720,19
9040,5720,19
9280,5720,19
7720,5600,18
8080,5600,18
7560,5560,0
7480,5560,18
6960,5560,18
7560,5400,6
7120,5440,5
7200,5440,5
7280,5440,5
6840,5320,13
8320,5440,6
8520,5400,17
8560,5400,17
8600,5400,17
8720,5280,17
8760,5280,17
8800,5280,17
8920,5320,17
8960,5320,17
5440,5360,2
